"","Title","Word","Num_in_doc","Num_in_total","Prop_in_doc","Prop_in_total","Relative_freq"
"1759"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","principle",13,267,0.0821848526994563,0.055298851979264,0.0268860007201924
"1760"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","base",12,224,0.0758629409533443,0.0463930443571353,0.029469896596209
"1761"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","addition",10,155,0.0632191174611202,0.0321023298006963,0.0311167876604239
"1762"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","include",35,1224,0.221266911113921,0.253504849522918,0.0322379384089971
"1763"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","issuer",12,552,0.0758629409533443,0.114325716451512,0.0384627754981677
"1764"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","framework",16,301,0.101150587937792,0.0623406533549006,0.0388099345828918
"1765"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","credit",12,173,0.0758629409533443,0.0358303422936804,0.0400325986596639
"1766"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","market",25,993,0.158047793652801,0.205662022529622,0.0476142288768216
"1767"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","source",13,164,0.0821848526994563,0.0339663360471884,0.048218516652268
"1768"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","design",19,343,0.120116323176128,0.0710393491718634,0.049076974004265
"1769"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","paper",20,365,0.12643823492224,0.0755958088855107,0.0508424260367298
"1770"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","class",12,107,0.0758629409533443,0.0221609631527387,0.0537019778006055
"1771"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","extent",13,135,0.0821848526994563,0.0279600936973807,0.0542247590020757
"1772"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","liquidity",13,134,0.0821848526994563,0.0277529818922149,0.0544318708072414
"1773"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","additional",16,213,0.101150587937792,0.0441148145003117,0.0570357734374807
"1774"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","expose",12,86,0.0758629409533443,0.0178116152442573,0.058051325709087
"1775"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","feature",18,189,0.113794411430016,0.0391441311763329,0.0746502802536835
"1776"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","channel",14,63,0.0885067644455683,0.0130480437254443,0.075458720720124
"1777"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","direct",17,142,0.107472499683904,0.0294098763335411,0.0780626233503633
"1778"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","indirect",14,30,0.0885067644455683,0.00621335415497348,0.0822934102905949
"1779"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","crypto",11,736,0.0695410292072323,0.152434288602016,0.0828932593947838
"1780"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","highrisk",15,44,0.0948286761916804,0.00911291942729444,0.0857157567643859
"1781"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","illustrative",15,27,0.0948286761916804,0.00559201873947613,0.0892366574522042
"1782"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","regulatory",20,1050,0.12643823492224,0.217467395424072,0.0910291605018313
"1783"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","view",21,195,0.132760146668353,0.0403868020073276,0.0923733446610249
"1784"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","relate",43,618,0.271842205082817,0.127995095592454,0.143847109490363
"1785"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","provide",26,1589,0.164369705398913,0.329100658408429,0.164730953009516
"1786"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","exchange",12,1169,0.0758629409533443,0.2421137002388,0.166250759285456
"1787"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","type",42,432,0.265520293336705,0.0894722998316181,0.176047993505087
"1788"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","potential",44,425,0.278164116828929,0.0880225171954576,0.190141599633471
"1789"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","committee",44,147,0.278164116828929,0.0304454353593701,0.247718681469559
"1790"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","payment",13,1634,0.0821848526994563,0.338420689640889,0.256235836941433
"1791"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","risk",115,2044,0.727019850802883,0.42333652975886,0.303683321044023
"1792"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","bank",102,1559,0.644834998103426,0.322887304253455,0.321947693849971
"1793"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","cryptoasset",61,297,0.385636616512833,0.0615122061342374,0.324124410378596
"1794"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","financial",23,2364,0.145403970160577,0.48961230741191,0.344208337251334
"1795"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","prudential",68,162,0.429889998735618,0.0335521124368568,0.396337886298761
"1796"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","exposure",69,136,0.43621191048173,0.0281672055025464,0.408044704979183
"1797"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","service",28,2904,0.177013528891137,0.601452682201433,0.424439153310296
"1798"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","treatment",84,173,0.53104058667341,0.0358303422936804,0.49521024437973
"1799"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","asset",42,3808,0.265520293336705,0.7886817540713,0.523161460734595
"1800"," OTHER  BIS DP Discussion paper  Designing a prudential treatment for cryptoassets","cryptoassets",231,1164,1.46036161335188,0.241078141212971,1.21928347213891
"1801"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","bank",56,1559,0.354027057782273,0.322887304253455,0.0311397535288182
"1802"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","asset",131,3808,0.828170438740675,0.7886817540713,0.0394886846693749
"1803"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","security",41,673,0.259198381590593,0.139386244876572,0.119812136714021
"1804"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","issue",51,940,0.322417499051713,0.194685096855836,0.127732402195878
"1805"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","ensure",43,659,0.271842205082817,0.136486679604251,0.135355525478566
"1806"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","provide",77,1589,0.486787204450626,0.329100658408429,0.157686546042197
"1807"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","operate",43,341,0.271842205082817,0.0706251255615319,0.201217079521285
"1808"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","market",65,993,0.410924263497282,0.205662022529622,0.205262240967659
"1809"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","payment",86,1634,0.543684410165634,0.338420689640889,0.205263720524745
"1810"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","international",41,257,0.259198381590593,0.0532277339276061,0.205970647662987
"1811"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","entity",52,507,0.328739410797825,0.105005685219052,0.223733725578773
"1812"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","financial",113,2364,0.714376027310659,0.48961230741191,0.224763719898749
"1813"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","user",62,761,0.391958528258946,0.157612083731161,0.234346444527785
"1814"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","system",70,986,0.442533822227842,0.204212239893462,0.23832158233438
"1815"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","framework",48,301,0.303451763813377,0.0623406533549006,0.241111110458477
"1816"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","design",50,343,0.316095587305601,0.0710393491718634,0.245056238133738
"1817"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","observe",42,71,0.265520293336705,0.0147049381667706,0.250815355169934
"1818"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","exist",54,398,0.341383234290049,0.0824304984559815,0.258952735834068
"1819"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","include",82,1224,0.518396763181186,0.253504849522918,0.264891913658268
"1820"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","mechanism",47,118,0.297129852067265,0.0244391930095624,0.272690659057703
"1821"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","service",51,2904,0.322417499051713,0.601452682201433,0.27903518314972
"1822"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","operational",51,174,0.322417499051713,0.0360374540988462,0.286380044952867
"1823"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","regulation",79,1002,0.49943102794285,0.207526028776114,0.291904999166736
"1824"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","address",62,446,0.391958528258946,0.0923718651039391,0.299586663155006
"1825"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","gscs",51,51,0.322417499051713,0.0105627020634549,0.311854796988258
"1826"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","relevant",66,487,0.417246175243394,0.100863449115736,0.316382726127657
"1827"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","vulnerability",57,130,0.360348969528385,0.0269245346715517,0.333424434856834
"1828"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","crossborder",62,156,0.391958528258946,0.0323094416058621,0.359649086653083
"1829"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","oversight",63,120,0.398280440005058,0.0248534166198939,0.373427023385164
"1830"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","challenge",66,203,0.417246175243394,0.0420436964486539,0.37520247879474
"1831"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","apply",80,622,0.505752939688962,0.128823542813117,0.376929396875845
"1832"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","supervisory",66,191,0.417246175243394,0.0395583547866645,0.377687820456729
"1833"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","systemically",64,82,0.404602351751169,0.0169831680235942,0.387619183727575
"1834"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","potential",78,425,0.493109116196738,0.0880225171954576,0.40508659900128
"1835"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","authority",137,2103,0.866101909217347,0.435556126263641,0.430545782953706
"1836"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","pfmi",73,74,0.461499557466178,0.0153262735822679,0.44617328388391
"1837"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","cooperation",75,92,0.474143380958402,0.019054286075252,0.45508909488315
"1838"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","principle",81,267,0.512074851435074,0.055298851979264,0.45677599945581
"1839"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","reserve",79,201,0.49943102794285,0.0416294728383223,0.457801555104528
"1840"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","applicable",88,437,0.556328233657858,0.090507858857447,0.465820374800411
"1841"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","standard",85,341,0.537362498419522,0.0706251255615319,0.46673737285799
"1842"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","stablecoins",97,338,0.613225439372866,0.0700037901460345,0.543221649226832
"1843"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","function",106,507,0.670122645087875,0.105005685219052,0.565116959868823
"1844"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","activity",137,1222,0.866101909217347,0.253090625912586,0.613011283304761
"1845"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","jurisdiction",113,297,0.714376027310659,0.0615122061342374,0.652863821176421
"1846"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","regulatory",149,1050,0.941964850170692,0.217467395424072,0.72449745474662
"1847"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","risk",184,2044,1.16323176128461,0.42333652975886,0.739895231525753
"1848"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","stablecoin",208,299,1.3149576431913,0.061926429744569,1.25303121344673
"1849"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","gsc",235,235,1.48564926033633,0.0486712742139589,1.43697798612237
"1850"," OTHER FSB consultation Addressing the regulatory  supervisory and oversight challenges raised by  global stablecoin  arrangements","arrangement",355,605,2.24427866986977,0.125302642125298,2.11897602774447
"1851"," PH Guidelines for Virtual Currency  VC  Exchanges","unit",4,143,0.0252876469844481,0.0296169881387069,0.00432934115425882
"1852"," PH Guidelines for Virtual Currency  VC  Exchanges","day",8,222,0.0505752939688962,0.0459788207468037,0.00459647322209244
"1853"," PH Guidelines for Virtual Currency  VC  Exchanges","operation",5,179,0.0316095587305601,0.0370730131246751,0.00546345439411497
"1854"," PH Guidelines for Virtual Currency  VC  Exchanges","antimoney",4,153,0.0252876469844481,0.0316881061903647,0.00640045920591665
"1855"," PH Guidelines for Virtual Currency  VC  Exchanges","registration",10,351,0.0632191174611202,0.0726962436131897,0.00947712615206946
"1856"," PH Guidelines for Virtual Currency  VC  Exchanges","amend",4,186,0.0252876469844481,0.0385227957608356,0.0132351487763875
"1857"," PH Guidelines for Virtual Currency  VC  Exchanges","fiat",6,252,0.0379314704766721,0.0521921749017772,0.0142607044251051
"1858"," PH Guidelines for Virtual Currency  VC  Exchanges","prescribe",4,199,0.0252876469844481,0.0412152492279907,0.0159276022435427
"1859"," PH Guidelines for Virtual Currency  VC  Exchanges","delay",5,65,0.0316095587305601,0.0134622673357759,0.0181472913947842
"1860"," PH Guidelines for Virtual Currency  VC  Exchanges","conversion",4,30,0.0252876469844481,0.00621335415497348,0.0190742928294746
"1861"," PH Guidelines for Virtual Currency  VC  Exchanges","violation",4,18,0.0252876469844481,0.00372801249298409,0.021559634491464
"1862"," PH Guidelines for Virtual Currency  VC  Exchanges","store",4,231,0.0252876469844481,0.0478428269932958,0.0225551800088477
"1863"," PH Guidelines for Virtual Currency  VC  Exchanges","erroneous",4,10,0.0252876469844481,0.00207111805165783,0.0232165289327903
"1864"," PH Guidelines for Virtual Currency  VC  Exchanges","philippines",4,7,0.0252876469844481,0.00144978263616048,0.0238378643482876
"1865"," PH Guidelines for Virtual Currency  VC  Exchanges","subsec",4,4,0.0252876469844481,0.000828447220663131,0.024459199763785
"1866"," PH Guidelines for Virtual Currency  VC  Exchanges","unsubmitted",4,4,0.0252876469844481,0.000828447220663131,0.024459199763785
"1867"," PH Guidelines for Virtual Currency  VC  Exchanges","submission",6,64,0.0379314704766721,0.0132551555306101,0.0246763149460621
"1868"," PH Guidelines for Virtual Currency  VC  Exchanges","page",5,272,0.0316095587305601,0.0563344110050929,0.0247248522745328
"1869"," PH Guidelines for Virtual Currency  VC  Exchanges","remittance",5,32,0.0316095587305601,0.00662757776530504,0.0249819809652551
"1870"," PH Guidelines for Virtual Currency  VC  Exchanges","monetary",5,295,0.0316095587305601,0.0610979825239059,0.0294884237933458
"1871"," PH Guidelines for Virtual Currency  VC  Exchanges","determine",4,267,0.0252876469844481,0.055298851979264,0.0300112049948159
"1872"," PH Guidelines for Virtual Currency  VC  Exchanges","transfer",9,422,0.0568972057150082,0.0874011817799603,0.0305039760649521
"1873"," PH Guidelines for Virtual Currency  VC  Exchanges","involve",4,301,0.0252876469844481,0.0623406533549006,0.0370530063704525
"1874"," PH Guidelines for Virtual Currency  VC  Exchanges","refer",6,400,0.0379314704766721,0.0828447220663131,0.0449132515896409
"1875"," PH Guidelines for Virtual Currency  VC  Exchanges","operate",4,341,0.0252876469844481,0.0706251255615319,0.0453374785770838
"1876"," PH Guidelines for Virtual Currency  VC  Exchanges","guideline",11,91,0.0695410292072323,0.0188471742700862,0.050693854937146
"1877"," PH Guidelines for Virtual Currency  VC  Exchanges","report",35,802,0.221266911113921,0.166103667742958,0.0551632433709632
"1878"," PH Guidelines for Virtual Currency  VC  Exchanges","penalty",13,120,0.0821848526994563,0.0248534166198939,0.0573314360795624
"1879"," PH Guidelines for Virtual Currency  VC  Exchanges","launder",5,430,0.0316095587305601,0.0890580762212865,0.0574485174907264
"1880"," PH Guidelines for Virtual Currency  VC  Exchanges","follow",5,486,0.0316095587305601,0.10065633731057,0.0690467785800103
"1881"," PH Guidelines for Virtual Currency  VC  Exchanges","sentral",12,26,0.0758629409533443,0.00538490693431035,0.0704780340190339
"1882"," PH Guidelines for Virtual Currency  VC  Exchanges","exchange",27,1169,0.170691617145025,0.2421137002388,0.0714220830937752
"1883"," PH Guidelines for Virtual Currency  VC  Exchanges","time",4,508,0.0252876469844481,0.105212797024218,0.0799251500397695
"1884"," PH Guidelines for Virtual Currency  VC  Exchanges","bangko",14,32,0.0885067644455683,0.00662757776530504,0.0818791866802633
"1885"," PH Guidelines for Virtual Currency  VC  Exchanges","vc",41,568,0.259198381590593,0.117639505334165,0.141558876256428
"1886"," PH Guidelines for Virtual Currency  VC  Exchanges","requirement",10,1028,0.0632191174611202,0.212910935710425,0.149691818249304
"1887"," PH Guidelines for Virtual Currency  VC  Exchanges","section",10,1072,0.0632191174611202,0.222023855137719,0.158804737676599
"1888"," PH Guidelines for Virtual Currency  VC  Exchanges","currency",13,1182,0.0821848526994563,0.244806153705955,0.162621301006499
"1889"," PH Guidelines for Virtual Currency  VC  Exchanges","issue",5,940,0.0316095587305601,0.194685096855836,0.163075538125276
"1890"," PH Guidelines for Virtual Currency  VC  Exchanges","regulation",7,1002,0.0442533822227842,0.207526028776114,0.16327264655333
"1891"," PH Guidelines for Virtual Currency  VC  Exchanges","require",5,970,0.0316095587305601,0.200898451010809,0.169288892280249
"1892"," PH Guidelines for Virtual Currency  VC  Exchanges","act",4,1174,0.0252876469844481,0.243149259264629,0.217861612280181
"1893"," PH Guidelines for Virtual Currency  VC  Exchanges","transaction",5,1211,0.0316095587305601,0.250812396055763,0.219202837325203
"1894"," PH Guidelines for Virtual Currency  VC  Exchanges","business",5,1393,0.0316095587305601,0.288506744595935,0.256897185865375
"1895"," PH Guidelines for Virtual Currency  VC  Exchanges","provide",9,1589,0.0568972057150082,0.329100658408429,0.27220345269342
"1896"," PH Guidelines for Virtual Currency  VC  Exchanges","digital",4,1543,0.0252876469844481,0.319573515370803,0.294285868386355
"1897"," PH Guidelines for Virtual Currency  VC  Exchanges","payment",5,1634,0.0316095587305601,0.338420689640889,0.306811130910329
"1898"," PH Guidelines for Virtual Currency  VC  Exchanges","risk",7,2044,0.0442533822227842,0.42333652975886,0.379083147536076
"1899"," PH Guidelines for Virtual Currency  VC  Exchanges","financial",11,2364,0.0695410292072323,0.48961230741191,0.420071278204678
"1900"," PH Guidelines for Virtual Currency  VC  Exchanges","service",13,2904,0.0821848526994563,0.601452682201433,0.519267829501976
"1901"," Philippines VASP guidelines","operation",6,179,0.0379314704766721,0.0370730131246751,0.00085845735199705
"1902"," Philippines VASP guidelines","transfer",14,422,0.0885067644455683,0.0874011817799603,0.00110558266560806
"1903"," Philippines VASP guidelines","page",8,272,0.0505752939688962,0.0563344110050929,0.00575911703619669
"1904"," Philippines VASP guidelines","adopt",6,148,0.0379314704766721,0.0306525471645358,0.00727892331213631
"1905"," Philippines VASP guidelines","andor",5,197,0.0316095587305601,0.0408010256176592,0.00919146688709906
"1906"," Philippines VASP guidelines","define",5,208,0.0316095587305601,0.0430792554744828,0.0114696967439227
"1907"," Philippines VASP guidelines","fiat",6,252,0.0379314704766721,0.0521921749017772,0.0142607044251051
"1908"," Philippines VASP guidelines","management",8,320,0.0505752939688962,0.0662757776530504,0.0157004836841543
"1909"," Philippines VASP guidelines","guideline",7,91,0.0442533822227842,0.0188471742700862,0.0254062079526979
"1910"," Philippines VASP guidelines","due",5,276,0.0316095587305601,0.057162858225756,0.0255532994951959
"1911"," Philippines VASP guidelines","comply",7,342,0.0442533822227842,0.0708322373666977,0.0265788551439135
"1912"," Philippines VASP guidelines","deed",5,6,0.0316095587305601,0.0012426708309947,0.0303668878995654
"1913"," Philippines VASP guidelines","circular",6,30,0.0379314704766721,0.00621335415497348,0.0317181163216987
"1914"," Philippines VASP guidelines","wallet",7,374,0.0442533822227842,0.0774598151320027,0.0332064329092185
"1915"," Philippines VASP guidelines","sha",6,6,0.0379314704766721,0.0012426708309947,0.0366887996456774
"1916"," Philippines VASP guidelines","refer",7,400,0.0442533822227842,0.0828447220663131,0.0385913398435289
"1917"," Philippines VASP guidelines","appendix",9,24,0.0568972057150082,0.00497068332397878,0.0519265223910294
"1918"," Philippines VASP guidelines","customer",11,596,0.0695410292072323,0.123438635878806,0.0538976066715742
"1919"," Philippines VASP guidelines","follow",7,486,0.0442533822227842,0.10065633731057,0.0564029550877862
"1920"," Philippines VASP guidelines","entity",5,507,0.0316095587305601,0.105005685219052,0.0733961264884917
"1921"," Philippines VASP guidelines","control",5,516,0.0316095587305601,0.106869691465544,0.0752601327349837
"1922"," Philippines VASP guidelines","hold",5,542,0.0316095587305601,0.112254598399854,0.0806450396692941
"1923"," Philippines VASP guidelines","section",22,1072,0.139082058414465,0.222023855137719,0.0829417967232545
"1924"," Philippines VASP guidelines","sentral",14,26,0.0885067644455683,0.00538490693431035,0.083121857511258
"1925"," Philippines VASP guidelines","shal",15,15,0.0948286761916804,0.00310667707748674,0.0917219991141936
"1926"," Philippines VASP guidelines","ensure",7,659,0.0442533822227842,0.136486679604251,0.0922332973814666
"1927"," Philippines VASP guidelines","fund",5,606,0.0316095587305601,0.125509753930464,0.0939001951999041
"1928"," Philippines VASP guidelines","bangko",18,32,0.113794411430016,0.00662757776530504,0.107166833664711
"1929"," Philippines VASP guidelines","vasp",23,184,0.145403970160577,0.038108572150504,0.107295398010073
"1930"," Philippines VASP guidelines","vasps",27,283,0.170691617145025,0.0586126408619165,0.112078976283108
"1931"," Philippines VASP guidelines","account",7,790,0.0442533822227842,0.163618326080968,0.119364943858184
"1932"," Philippines VASP guidelines","system",9,986,0.0568972057150082,0.204212239893462,0.147315034178453
"1933"," Philippines VASP guidelines","va",43,597,0.271842205082817,0.123645747683972,0.148196457398845
"1934"," Philippines VASP guidelines","require",8,970,0.0505752939688962,0.200898451010809,0.150323157041913
"1935"," Philippines VASP guidelines","exchange",14,1169,0.0885067644455683,0.2421137002388,0.153606935793232
"1936"," Philippines VASP guidelines","information",12,1108,0.0758629409533443,0.229479880123687,0.153616939170343
"1937"," Philippines VASP guidelines","currency",14,1182,0.0885067644455683,0.244806153705955,0.156299389260387
"1938"," Philippines VASP guidelines","money",8,999,0.0505752939688962,0.206904693360617,0.156329399391721
"1939"," Philippines VASP guidelines","transaction",14,1211,0.0885067644455683,0.250812396055763,0.162305631610194
"1940"," Philippines VASP guidelines","requirement",6,1028,0.0379314704766721,0.212910935710425,0.174979465233752
"1941"," Philippines VASP guidelines","business",15,1393,0.0948286761916804,0.288506744595935,0.193678068404255
"1942"," Philippines VASP guidelines","provider",7,1152,0.0442533822227842,0.238592799550982,0.194339417328197
"1943"," Philippines VASP guidelines","activity",6,1222,0.0379314704766721,0.253090625912586,0.215159155435914
"1944"," Philippines VASP guidelines","provide",6,1589,0.0379314704766721,0.329100658408429,0.291169187931757
"1945"," Philippines VASP guidelines","payment",6,1634,0.0379314704766721,0.338420689640889,0.300489219164217
"1946"," Philippines VASP guidelines","risk",11,2044,0.0695410292072323,0.42333652975886,0.353795500551627
"1947"," Philippines VASP guidelines","virtual",17,2498,0.107472499683904,0.517365289304125,0.409892789620221
"1948"," Philippines VASP guidelines","financial",9,2364,0.0568972057150082,0.48961230741191,0.432715101696902
"1949"," Philippines VASP guidelines","service",24,2904,0.151725881906689,0.601452682201433,0.449726800294744
"1950"," Philippines VASP guidelines","asset",8,3808,0.0505752939688962,0.7886817540713,0.738106460102404
"1951"," Report on a digital euro 4d7268b458 en 2","provide",49,1589,0.309773675559489,0.329100658408429,0.0193269828489394
"1952"," Report on a digital euro 4d7268b458 en 2","currency",42,1182,0.265520293336705,0.244806153705955,0.0207141396307499
"1953"," Report on a digital euro 4d7268b458 en 2","account",30,790,0.189657352383361,0.163618326080968,0.0260390263023924
"1954"," Report on a digital euro 4d7268b458 en 2","section",29,1072,0.183335440637249,0.222023855137719,0.0386884145004703
"1955"," Report on a digital euro 4d7268b458 en 2","service",87,2904,0.550006321911746,0.601452682201433,0.0514463602896866
"1956"," Report on a digital euro 4d7268b458 en 2","risk",57,2044,0.360348969528385,0.42333652975886,0.0629875602304743
"1957"," Report on a digital euro 4d7268b458 en 2","financial",64,2364,0.404602351751169,0.48961230741191,0.0850099556607407
"1958"," Report on a digital euro 4d7268b458 en 2","potential",30,425,0.189657352383361,0.0880225171954576,0.101634835187903
"1959"," Report on a digital euro 4d7268b458 en 2","ensure",39,659,0.246554558098369,0.136486679604251,0.110067878494118
"1960"," Report on a digital euro 4d7268b458 en 2","transaction",60,1211,0.379314704766721,0.250812396055763,0.128502308710959
"1961"," Report on a digital euro 4d7268b458 en 2","feature",28,189,0.177013528891137,0.0391441311763329,0.137869397714804
"1962"," Report on a digital euro 4d7268b458 en 2","principle",33,267,0.208623087621697,0.055298851979264,0.153324235642433
"1963"," Report on a digital euro 4d7268b458 en 2","form",39,443,0.246554558098369,0.0917505296884417,0.154804028409927
"1964"," Report on a digital euro 4d7268b458 en 2","limit",35,319,0.221266911113921,0.0660686658478847,0.155198245266036
"1965"," Report on a digital euro 4d7268b458 en 2","system",58,986,0.366670881274497,0.204212239893462,0.162458641381036
"1966"," Report on a digital euro 4d7268b458 en 2","role",31,142,0.195979264129473,0.0294098763335411,0.166569387795932
"1967"," Report on a digital euro 4d7268b458 en 2","international",35,257,0.221266911113921,0.0532277339276061,0.168039177186315
